Listings id,Last year reviews,Host since,Host is superhost,Host number of listings,Neighbourhood,Beds number,Bedrooms number,Property type,Maximum allowed guests,Price,Total reviews,Rating score,Accuracy score,Cleanliness score,Checkin score,Communication score,Location score,Value for money score,Reviews per month,City,Season,Bathrooms number,Bathrooms type,Coordinates,Date of scraping
939718921233110858,3,2016-01-23,Host,1.0,Centro Storico,1.0,1.0,Entire home,2,211.0,3,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.25,Firenze,Early Autumn,1,private,"43.7725825, 11.2492928",2024-09-15
1057055206143789318,3,2017-09-24,Host,117.0,Campo di Marte,2.0,2.0,Entire home,6,145.0,3,4.33,4.0,4.0,3.67,4.67,4.67,4.33,0.43,Firenze,Early Autumn,1,private,"43.7832884003707, 11.28796429953054",2024-09-15
26232742,27,2018-06-21,Host,1.0,Rifredi,3.0,1.0,Entire home,5,149.0,53,4.96,4.96,4.96,4.92,4.94,4.79,4.7,0.7,Firenze,Early Autumn,1,private,"43.80017, 11.23506",2024-09-15
923127825716302661,3,2016-08-11,Host,140.0,Centro Storico,4.0,2.0,Entire home,4,249.0,5,5.0,5.0,5.0,4.6,4.6,5.0,4.4,0.34,Firenze,Early Autumn,1,private,"43.7668695, 11.2510914",2024-09-15
882395586778819091,14,2016-03-21,Host,42.0,Centro Storico,7.0,5.0,Entire home,10,500.0,25,4.56,4.52,4.52,4.72,4.68,4.88,4.44,1.52,Firenze,Early Autumn,4,private,"43.7722366935, 11.2504531",2024-09-15
21731607,6,2017-11-11,Host,2.0,Centro Storico,4.0,2.0,Entire home,7,279.0,56,4.89,4.91,4.89,4.91,4.93,4.89,4.8,0.69,Firenze,Early Autumn,2,private,"43.7771, 11.25722",2024-09-15
670824780401867620,12,2019-01-21,Host,80.0,Centro Storico,1.0,1.0,Entire home,4,1000.0,40,4.43,4.35,4.48,4.75,4.7,4.83,4.35,1.52,Firenze,Early Autumn,1,private,"43.77249130000001, 11.2630291",2024-09-15
29232332,8,2011-02-07,Host,41.0,Centro Storico,1.0,1.0,Entire home,2,279.0,53,4.68,4.79,4.72,4.89,4.81,4.85,4.62,0.75,Firenze,Early Autumn,1,private,"43.7782, 11.25878",2024-09-15
52671462,1,2016-09-06,Host,89.0,Centro Storico,3.0,2.0,Entire home,5,181.0,53,4.74,4.87,4.81,4.89,4.98,4.89,4.75,1.48,Firenze,Early Autumn,1,private,"43.76169, 11.24387",2024-09-15
1100709515018674663,43,2023-02-28,Host,11.0,Centro Storico,3.0,2.0,Entire home,6,219.0,43,4.81,4.86,4.74,4.79,4.9,4.93,4.62,6.97,Firenze,Early Autumn,1,private,"43.78147178920163, 11.258583119703031",2024-09-15
1080048,0,2013-04-15,Host,1.0,Centro Storico,1.0,1.0,Entire home,3,75.0,593,4.61,4.8,4.6,4.66,4.76,4.92,4.72,4.29,Firenze,Early Autumn,1,private,"43.77363, 11.25082",2024-09-15
807244649034294264,42,2015-06-03,Host,2.0,Centro Storico,1.0,1.0,Entire home,2,75.0,78,4.67,4.65,4.88,4.88,4.94,4.85,4.54,3.87,Firenze,Early Autumn,1,private,"43.77017177171656, 11.240952446509578",2024-09-15
1080199,38,2013-04-11,Superhost,2.0,Centro Storico,4.0,3.0,Entire home,7,241.0,384,4.82,4.84,4.79,4.93,4.93,4.95,4.8,2.78,Firenze,Early Autumn,2,private,"43.77644, 11.25994",2024-09-15
4755299,23,2011-08-31,Superhost,14.0,Isolotto Legnaia,4.0,4.0,Entire home,8,400.0,82,4.82,4.82,4.84,4.9,4.95,4.8,4.8,0.89,Firenze,Early Autumn,4,private,"43.76729, 11.23908",2024-09-15
954317319040134907,0,2023-07-01,Host,4.0,Centro Storico,2.0,1.0,Entire home,4,168.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08,Firenze,Early Autumn,1,private,"43.77979000000001, 11.2595419",2024-09-15
52541738,1,2017-12-06,Host,155.0,Centro Storico,3.0,2.0,Entire home,5,155.0,7,4.57,4.57,4.86,4.71,4.43,5.0,4.86,0.2,Firenze,Early Autumn,2,private,"43.771526, 11.265196",2024-09-15
948206824320041379,1,2022-11-21,Host,9.0,Rifredi,1.0,1.0,Entire home,2,190.0,1,4.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,Firenze,Early Autumn,1,private,"43.79854548097101, 11.22617485587566",2024-09-15
1079811720254826451,24,2023-02-28,Host,5.0,Rifredi,0.0,1.0,Entire home,3,132.0,24,4.75,4.83,4.83,4.83,4.83,4.88,4.58,3.41,Firenze,Early Autumn,1,private,"43.7892161, 11.2286285",2024-09-15
867940963524738994,0,2022-06-09,Host,1.0,Centro Storico,2.0,2.0,Entire home,3,150.0,6,5.0,5.0,4.67,5.0,5.0,4.83,4.67,0.41,Firenze,Early Autumn,2,private,"43.77720892545107, 11.255069776125572",2024-09-15
635664972681112673,59,2020-07-10,Superhost,13.0,Centro Storico,1.0,0.0,Entire home,2,151.0,117,4.92,4.87,4.88,5.0,5.0,4.98,4.79,4.2,Firenze,Early Autumn,1,private,"43.76755, 11.25083",2024-09-15
587706709332871561,0,2016-05-19,Host,11.0,Campo di Marte,2.0,3.0,Entire home,6,100.0,8,4.38,4.63,4.38,5.0,5.0,4.5,4.88,0.28,Firenze,Early Autumn,3,private,"43.78262, 11.27123",2024-09-15
16642755,34,2017-01-05,Superhost,1.0,Centro Storico,1.0,1.0,Entire home,2,179.0,298,4.97,5.0,4.97,4.97,4.99,4.95,4.93,3.3,Firenze,Early Autumn,2,private,"43.76716, 11.24481",2024-09-15
1209234768099751345,1,2024-07-26,Host,2.0,Centro Storico,3.0,2.0,Private room,6,552.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.65,Firenze,Early Autumn,1,private,"43.772952, 11.255579",2024-09-15
914408915465643561,22,2022-07-13,Host,29.0,Centro Storico,1.0,1.0,Entire home,3,268.0,29,4.69,4.86,4.62,4.59,4.66,4.72,4.59,2.04,Firenze,Early Autumn,1,private,"43.77904195101722, 11.242480442327867",2024-09-15
54302540,41,2015-11-19,Superhost,1.0,Centro Storico,1.0,1.0,Entire home,3,120.0,111,4.86,4.92,4.94,4.97,4.96,4.89,4.86,3.95,Firenze,Early Autumn,1,private,"43.774071, 11.25144",2024-09-15
597145694156590127,11,2013-08-29,Superhost,1.0,Centro Storico,2.0,1.0,Entire home,2,155.0,17,4.82,5.0,5.0,4.82,4.94,4.82,4.59,0.61,Firenze,Early Autumn,1,private,"43.77528, 11.24482",2024-09-15
80693,0,2012-11-15,Host,171.0,Centro Storico,4.0,2.0,Entire home,6,399.0,11,4.45,4.36,4.55,4.0,4.27,4.91,4.27,0.1,Firenze,Early Autumn,1,private,"43.77556, 11.26009",2024-09-15
33923520,3,2019-01-08,Superhost,18.0,Centro Storico,1.0,1.0,Entire home,2,148.0,17,5.0,4.94,5.0,5.0,4.94,5.0,4.94,0.26,Firenze,Early Autumn,1,private,"43.77145, 11.26396",2024-09-15
1167203286828619908,1,2021-11-07,Host,83.0,Campo di Marte,1.0,1.0,Entire home,6,132.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,Firenze,Early Autumn,1,private,"43.78930298468798, 11.267327218622276",2024-09-15
23797225,0,2018-03-15,Host,3.0,Centro Storico,2.0,3.0,Entire home,9,150.0,5,4.8,4.8,4.8,5.0,5.0,4.8,4.8,0.06,Firenze,Early Autumn,2,private,"43.77143, 11.26994",2024-09-15
82478,5,2011-03-10,Host,14.0,Centro Storico,4.0,1.0,Entire home,2,146.0,16,4.75,4.69,4.19,4.75,4.75,4.94,4.69,0.16,Firenze,Early Autumn,1,private,"43.77551, 11.25912",2024-09-15
881787294287709312,2,2023-03-18,Superhost,2.0,Gavinana Galluzzo,2.0,2.0,Entire home,4,150.0,20,4.75,4.85,4.75,4.95,4.8,4.55,4.65,1.22,Firenze,Early Autumn,1,private,"43.7614461, 11.2834464",2024-09-15
54114487,0,2017-09-28,Superhost,5.0,Centro Storico,2.0,2.0,Entire home,4,250.0,5,4.8,5.0,4.8,5.0,5.0,4.2,4.4,0.24,Firenze,Early Autumn,2,private,"43.77494812011719, 11.245902061462402",2024-09-15
40202966,39,2019-11-18,Superhost,4.0,Centro Storico,1.0,1.0,Private room,2,100.0,127,4.69,4.8,4.8,4.96,4.98,4.91,4.62,2.21,Firenze,Early Autumn,1,private,"43.77446, 11.249967",2024-09-15
1066463453336869346,2,2013-07-22,Superhost,8.0,Campo di Marte,2.0,2.0,Private room,3,85.0,2,4.5,5.0,5.0,5.0,5.0,4.5,4.5,0.37,Firenze,Early Autumn,1,shared,"43.7688183, 11.2761825",2024-09-15
861589222625963521,14,2022-07-11,Host,2.0,Campo di Marte,2.0,1.0,Entire home,3,100.0,44,4.75,4.93,4.77,4.82,4.98,4.73,4.73,2.5,Firenze,Early Autumn,1,private,"43.78356, 11.26364",2024-09-15
11493315,37,2011-05-22,Superhost,3.0,Centro Storico,2.0,1.0,Entire home,4,1000.0,161,4.94,4.94,4.89,4.87,4.96,4.97,4.85,1.64,Firenze,Early Autumn,1,private,"43.76955, 11.26381",2024-09-15
45854511,3,2014-07-04,Host,1.0,Gavinana Galluzzo,2.0,1.0,Entire home,3,125.0,35,4.94,4.94,4.94,5.0,5.0,4.8,4.91,0.75,Firenze,Early Autumn,1,private,"43.76371, 11.27819",2024-09-15
26240261,3,2014-12-10,Superhost,2.0,Centro Storico,2.0,2.0,Entire home,5,134.0,14,4.93,5.0,4.93,5.0,5.0,5.0,4.93,0.97,Firenze,Early Autumn,1,private,"43.76772, 11.266",2024-09-15
1282846,0,2013-06-18,Host,11.0,Centro Storico,2.0,2.0,Entire home,5,150.0,31,4.45,4.86,4.75,4.63,4.54,4.52,4.67,0.23,Firenze,Early Autumn,2,private,"43.78108, 11.25697",2024-09-15
24866806,28,2018-05-05,Host,1.0,Centro Storico,3.0,2.0,Entire home,4,189.0,168,4.83,4.89,4.86,4.92,4.95,4.87,4.77,2.19,Firenze,Early Autumn,2,private,"43.77384, 11.26581",2024-09-15
14351568,25,2011-06-16,Host,24.0,Centro Storico,2.0,1.0,Entire home,3,162.0,220,4.64,4.71,4.82,4.7,4.68,4.94,4.59,2.23,Firenze,Early Autumn,1,private,"43.77215, 11.24838",2024-09-15
1092663807015182907,2,2024-02-16,Host,7.0,Centro Storico,3.0,2.0,Entire home,5,357.0,2,3.0,3.0,5.0,5.0,5.0,3.0,3.0,0.32,Firenze,Early Autumn,2,private,"43.766849, 11.2501477",2024-09-15
26300186,37,2015-04-16,Superhost,3.0,Centro Storico,1.0,1.0,Entire home,4,135.0,159,4.9,4.9,4.85,4.91,4.95,4.87,4.78,2.38,Firenze,Early Autumn,1,private,"43.77334, 11.24286",2024-09-15
5304353,9,2012-10-10,Superhost,12.0,Centro Storico,2.0,2.0,Entire home,6,267.0,152,4.82,4.82,4.74,4.85,4.83,4.97,4.72,1.31,Firenze,Early Autumn,1,private,"43.77146, 11.25924",2024-09-15
583225041025452574,43,2016-07-07,Host,1.0,Centro Storico,1.0,1.0,Entire home,2,70.0,126,4.67,4.81,4.8,4.88,4.9,4.85,4.63,4.49,Firenze,Early Autumn,1,private,"43.766865, 11.24607",2024-09-15
914212646789713504,2,2017-07-20,Host,243.0,Centro Storico,4.0,2.0,Entire home,5,9999.0,3,2.33,1.67,3.0,2.33,2.67,4.0,2.0,0.24,Firenze,Early Autumn,1,private,"43.769515, 11.265294",2024-09-15
2679479,76,2014-03-31,Superhost,2.0,Centro Storico,3.0,1.0,Entire home,5,211.0,472,4.94,4.95,4.96,4.97,4.97,5.0,4.94,3.72,Firenze,Early Autumn,1,private,"43.77380299782124, 11.257423164029523",2024-09-15
52335394,19,2013-11-11,Superhost,2.0,Campo di Marte,1.0,0.0,Private room,2,83.0,59,5.0,4.97,4.93,5.0,4.98,4.76,4.86,1.87,Firenze,Early Autumn,0,shared,"43.774712, 11.293856",2024-09-15
1175824791195054004,2,2013-10-02,Superhost,2.0,Campo di Marte,2.0,1.0,Entire home,4,83.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,Firenze,Early Autumn,1,private,"43.7681455, 11.2738349",2024-09-15
44427553,0,2020-03-11,Superhost,2.0,Centro Storico,1.0,1.0,Private room,1,20.0,2,4.5,4.5,5.0,4.5,4.5,5.0,4.0,0.04,Firenze,Early Autumn,1,shared,"43.77121, 11.25734",2024-09-15
4400070,3,2014-10-22,Host,2.0,Gavinana Galluzzo,1.0,1.0,Private room,2,70.0,24,4.79,4.67,4.83,4.79,4.96,4.25,4.67,0.68,Firenze,Early Autumn,1,private,"43.74965, 11.2332",2024-09-15
883940933024459043,18,2018-06-05,Superhost,1.0,Centro Storico,2.0,1.0,Entire home,2,150.0,26,4.92,4.96,4.85,4.88,4.92,5.0,4.81,1.68,Firenze,Early Autumn,1,private,"43.77305118556375, 11.263835202643946",2024-09-15
847200143030176588,21,2015-07-21,Host,3.0,Centro Storico,1.0,1.0,Private room,2,58.0,54,4.67,4.67,4.52,4.91,4.8,4.43,4.59,2.98,Firenze,Early Autumn,1,shared,"43.7866874630774, 11.226687241653858",2024-09-15
1133255245774559895,27,2022-11-25,Superhost,4.0,Centro Storico,2.0,2.0,Entire home,4,161.0,27,4.74,4.85,4.85,4.52,4.93,4.41,4.7,5.44,Firenze,Early Autumn,2,private,"43.78532, 11.23445",2024-09-15
933604,10,2012-11-17,Host,8.0,Centro Storico,1.0,1.0,Entire home,4,142.0,91,4.52,4.71,4.62,4.83,4.89,4.79,4.56,0.66,Firenze,Early Autumn,1,private,"43.77883, 11.25517",2024-09-15
927310313549820211,28,2012-07-17,Superhost,87.0,Centro Storico,1.0,1.0,Private room,2,296.0,33,4.76,4.85,4.82,4.61,4.67,4.94,4.58,2.3,Firenze,Early Autumn,1,private,"43.774127712009694, 11.25565310370483",2024-09-15
26070485,4,2014-11-18,Host,438.0,Centro Storico,1.0,1.0,Entire home,4,143.0,7,3.86,4.14,3.86,4.0,4.14,4.86,3.86,0.09,Firenze,Early Autumn,1,private,"43.77596, 11.25707",2024-09-15
1216906200932886920,1,2022-04-29,Host,47.0,Centro Storico,1.0,1.0,Entire home,2,155.0,1,4.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,Firenze,Early Autumn,1,private,"43.7702714, 11.2646978",2024-09-15
747433397375044100,4,2022-07-13,Superhost,5.0,Centro Storico,2.0,1.0,Entire home,4,140.0,16,4.81,4.81,4.88,4.69,4.81,4.81,4.5,0.7,Firenze,Early Autumn,1,private,"43.7822237, 11.2592278",2024-09-15
869490183874583842,34,2023-04-14,Host,1.0,Centro Storico,2.0,1.0,Entire home,4,132.0,51,4.55,4.73,4.76,4.8,4.71,4.88,4.57,3.24,Firenze,Early Autumn,1,private,"43.76777, 11.26011",2024-09-15
934553256516887158,45,2023-07-13,Superhost,2.0,Campo di Marte,3.0,2.0,Entire home,5,143.0,56,4.75,4.82,4.86,4.82,4.82,4.43,4.61,4.01,Firenze,Early Autumn,2,private,"43.76553, 11.31179",2024-09-15
790307592658387310,14,2018-02-19,Superhost,1.0,Gavinana Galluzzo,3.0,2.0,Entire home,5,100.0,22,5.0,5.0,4.91,5.0,5.0,4.77,4.91,1.34,Firenze,Early Autumn,2,private,"43.75212129267522, 11.303255185079909",2024-09-15
19008454,35,2017-05-30,Host,1.0,Centro Storico,2.0,2.0,Entire home,4,140.0,259,4.73,4.8,4.68,4.93,4.88,4.83,4.71,2.93,Firenze,Early Autumn,1,private,"43.77533, 11.26498",2024-09-15
8357951,22,2015-09-13,Host,2.0,Centro Storico,2.0,1.0,Entire home,4,105.0,354,4.65,4.71,4.71,4.87,4.9,4.89,4.7,3.23,Firenze,Early Autumn,1,private,"43.777792914614, 11.252780550552671",2024-09-15
1092671472873104474,2,2024-02-16,Host,7.0,Centro Storico,4.0,2.0,Entire home,6,394.0,2,5.0,5.0,5.0,5.0,4.5,5.0,5.0,0.58,Firenze,Early Autumn,2,private,"43.766849, 11.2501477",2024-09-15
25769022,4,2018-06-05,Host,1.0,Campo di Marte,2.0,1.0,Private room,2,60.0,4,5.0,5.0,4.75,5.0,5.0,4.5,5.0,1.03,Firenze,Early Autumn,1,private,"43.77835, 11.29565",2024-09-15
53486041,48,2015-12-17,Superhost,38.0,Centro Storico,3.0,2.0,Entire home,6,180.0,146,4.79,4.84,4.81,4.84,4.9,4.92,4.79,4.39,Firenze,Early Autumn,2,private,"43.778011, 11.250999",2024-09-15
1121577004561487497,38,2011-10-27,Superhost,1.0,Gavinana Galluzzo,2.0,1.0,Entire home,4,83.0,38,4.87,4.92,4.95,4.97,4.97,4.76,4.82,6.67,Firenze,Early Autumn,1,private,"43.76030129999999, 11.2873154",2024-09-15
19240943,0,2017-06-12,Host,5.0,Rifredi,2.0,1.0,Private room,4,95.0,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.11,Firenze,Early Autumn,1,private,"43.7824, 11.25398",2024-09-15
14363000,9,2012-08-11,Superhost,4.0,Centro Storico,3.0,1.0,Entire home,4,300.0,51,4.96,5.0,5.0,4.98,4.98,4.85,4.95,0.53,Firenze,Early Autumn,1,private,"43.77353, 11.25284",2024-09-15
628135136292652753,16,2022-05-16,Superhost,1.0,Isolotto Legnaia,3.0,2.0,Entire home,4,96.0,60,4.97,4.97,5.0,4.93,5.0,4.85,4.92,2.15,Firenze,Early Autumn,1,private,"43.777042, 11.219565",2024-09-15
51220349,0,2021-05-11,Host,448.0,Centro Storico,7.0,3.0,Entire home,8,213.0,5,5.0,5.0,4.6,5.0,4.8,4.8,4.8,0.14,Firenze,Early Autumn,3,private,"43.77345, 11.26386",2024-09-15
13253800,5,2011-09-15,Host,3.0,Rifredi,2.0,1.0,Private room,2,95.0,23,4.57,4.82,4.83,4.74,4.65,4.36,4.62,0.23,Firenze,Early Autumn,2,private,"43.78969, 11.25641",2024-09-15
756359573098438294,15,2022-11-09,Host,8.0,Centro Storico,8.0,6.0,Entire home,14,1453.0,31,4.77,4.84,4.68,4.9,4.87,4.94,4.58,1.59,Firenze,Early Autumn,6,private,"43.7757702, 11.2522544",2024-09-15
29337188,3,2017-06-30,Host,16.0,Centro Storico,1.0,1.0,Entire home,4,140.0,23,4.61,4.83,4.61,4.61,4.83,4.96,4.59,0.35,Firenze,Early Autumn,2,private,"43.77467, 11.25843",2024-09-15
2994684,32,2014-05-08,Superhost,3.0,Centro Storico,6.0,4.0,Entire home,8,296.0,252,4.96,4.95,4.99,4.98,4.97,4.95,4.96,2.44,Firenze,Early Autumn,2,private,"43.78046, 11.26108",2024-09-15
2429277,25,2014-02-20,Superhost,1.0,Centro Storico,1.0,1.0,Entire home,2,136.0,367,4.92,4.95,4.95,4.98,4.97,4.95,4.92,2.89,Firenze,Early Autumn,1,private,"43.77045, 11.26051",2024-09-15
868576862037837260,0,2021-11-07,Host,12.0,Centro Storico,2.0,1.0,Entire home,3,999.0,2,3.5,3.0,4.0,4.0,4.0,4.5,3.5,0.13,Firenze,Early Autumn,1,private,"43.77343618748481, 11.247568665242428",2024-09-15
1141092294516111708,13,2014-11-18,Host,438.0,Centro Storico,4.0,3.0,Entire home,8,443.0,13,4.69,4.92,4.77,4.62,4.85,4.85,4.77,3.98,Firenze,Early Autumn,3,private,"43.77003692907076, 11.261159994281346",2024-09-15
628745040489071145,13,2014-11-18,Host,438.0,Centro Storico,2.0,1.0,Entire home,2,150.0,13,5.0,5.0,5.0,5.0,5.0,5.0,4.92,3.33,Firenze,Early Autumn,2,private,"43.76608, 11.2435",2024-09-15
24109096,27,2014-05-07,Host,17.0,Centro Storico,2.0,2.0,Entire home,5,135.0,67,4.73,4.78,4.81,4.82,4.73,4.96,4.63,0.87,Firenze,Early Autumn,2,private,"43.76802, 11.26041",2024-09-15
49697802,2,2021-05-10,Host,1.0,Centro Storico,2.0,1.0,Private room,2,253.0,90,4.83,4.82,4.8,4.93,4.89,4.88,4.84,2.33,Firenze,Early Autumn,1,private,"43.77715, 11.25187",2024-09-15
11472735,7,2015-11-15,Host,1.0,Isolotto Legnaia,5.0,2.0,Entire home,5,144.0,110,4.84,4.93,4.9,4.91,4.95,4.79,4.79,1.1,Firenze,Early Autumn,1,private,"43.76889, 11.23729",2024-09-15
34009885,0,2017-04-04,Superhost,7.0,Centro Storico,3.0,2.0,Entire home,4,250.0,1,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.02,Firenze,Early Autumn,2,private,"43.76719, 11.25807",2024-09-15
53857741,24,2014-11-30,Superhost,40.0,Centro Storico,3.0,2.0,Entire home,4,95.0,68,4.63,4.76,4.87,4.82,4.93,4.94,4.59,2.06,Firenze,Early Autumn,2,private,"43.77161, 11.257",2024-09-15
31375670,0,2020-01-09,Host,3.0,Centro Storico,3.0,2.0,Entire home,6,90.0,16,4.69,4.63,4.69,4.88,5.0,4.69,4.63,0.24,Firenze,Early Autumn,2,private,"43.77935, 11.25131",2024-09-15
20690143,60,2017-07-08,Superhost,3.0,Centro Storico,1.0,1.0,Private room,2,55.0,213,4.9,4.93,4.92,4.93,4.96,4.94,4.73,2.74,Firenze,Early Autumn,1,private,"43.77777, 11.255",2024-09-15
750645354041728946,20,2022-07-19,Superhost,6.0,Centro Storico,2.0,1.0,Entire home,2,150.0,34,4.91,4.97,4.94,4.94,5.0,5.0,4.71,1.92,Firenze,Early Autumn,1,private,"43.7708693, 11.2589948",2024-09-15
1079477112587169898,24,2017-01-13,Host,1.0,Rifredi,1.0,1.0,Entire home,2,95.0,24,4.54,4.79,4.5,4.88,4.88,4.63,4.5,4.19,Firenze,Early Autumn,1,private,"43.786019536376, 11.256362740475456",2024-09-15
610546998022381445,45,2014-11-18,Host,438.0,Centro Storico,5.0,2.0,Entire home,6,197.0,67,4.54,4.6,4.67,4.6,4.57,4.78,4.57,2.37,Firenze,Early Autumn,1,private,"43.77212, 11.26457",2024-09-15
953310982498350442,10,2016-09-21,Host,871.0,Centro Storico,2.0,1.0,Entire home,3,101.0,10,4.4,4.4,4.9,4.6,4.4,4.3,4.3,0.85,Firenze,Early Autumn,1,private,"43.78353730000001, 11.2319627",2024-09-15
32303547,87,2018-05-23,Superhost,2.0,Gavinana Galluzzo,1.0,1.0,Private room,2,40.0,364,4.82,4.82,4.84,4.79,4.68,4.56,4.8,5.35,Firenze,Early Autumn,1,private,"43.76001, 11.30698",2024-09-15
39883536,0,2019-10-24,Host,8.0,Centro Storico,2.0,1.0,Private room,4,360.0,7,4.57,4.57,4.86,5.0,4.71,4.86,4.29,0.12,Firenze,Early Autumn,1,shared,"43.77121, 11.27067",2024-09-15
41458349,2,2018-02-14,Superhost,25.0,Centro Storico,3.0,2.0,Entire home,5,486.0,19,4.84,4.84,5.0,4.74,4.95,4.89,4.74,0.53,Firenze,Early Autumn,2,private,"43.7664, 11.24426",2024-09-15
1213195605779024105,2,2011-12-21,Host,1.0,Centro Storico,2.0,2.0,Entire home,4,189.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,Firenze,Early Autumn,1,private,"43.7713, 11.26308",2024-09-15
1771365,8,2013-10-08,Superhost,2.0,Campo di Marte,1.0,1.0,Private room,1,85.0,39,4.77,4.92,4.87,4.84,4.87,4.78,4.78,0.3,Firenze,Early Autumn,1,private,"43.76716, 11.27556",2024-09-15
944155819372364884,18,2017-09-24,Host,117.0,Centro Storico,6.0,3.0,Entire home,10,461.0,19,4.79,4.63,4.79,4.74,4.63,4.47,4.58,1.43,Firenze,Early Autumn,4,private,"43.78281444008952, 11.261456791009309",2024-09-15
1113776370079005650,29,2016-02-07,Superhost,9.0,Centro Storico,2.0,1.0,Entire home,4,205.0,29,4.83,4.79,4.76,4.76,4.93,4.83,4.72,5.3,Firenze,Early Autumn,1,private,"43.78276876604708, 11.26223743862304",2024-09-15
2862586,27,2014-03-14,Superhost,1.0,Campo di Marte,2.0,1.0,Private room,1,55.0,248,4.92,4.91,4.93,4.94,4.95,4.79,4.9,2.0,Firenze,Early Autumn,1,private,"43.77328, 11.27355",2024-09-15
963003758614176351,1,2023-08-17,Host,4.0,Centro Storico,2.0,1.0,Private room,2,124.0,2,4.5,4.5,5.0,4.0,4.5,5.0,5.0,0.16,Firenze,Early Autumn,1,private,"43.78073759999999, 11.2619884",2024-09-15
618660796640549643,52,2016-09-21,Host,871.0,Centro Storico,2.0,1.0,Entire home,4,100.0,94,4.09,4.34,4.17,4.49,4.39,4.93,4.04,3.37,Firenze,Early Autumn,1,private,"43.76936, 11.253685",2024-09-15
1111583321782647667,17,2019-09-22,Superhost,28.0,Gavinana Galluzzo,4.0,3.0,Entire home,7,244.0,17,4.82,4.88,4.71,4.94,5.0,4.71,4.71,3.0,Firenze,Early Autumn,3,private,"43.76216, 11.28114",2024-09-15
710022479077909904,0,2022-09-01,Host,7.0,Isolotto Legnaia,1.0,1.0,Entire home,4,153.0,10,4.3,4.4,4.4,4.6,4.5,4.0,4.3,0.42,Firenze,Early Autumn,1,private,"43.77238, 11.22413",2024-09-15
48477961,16,2021-03-05,Superhost,1.0,Centro Storico,2.0,1.0,Entire home,3,185.0,69,4.84,4.93,4.86,4.96,4.94,4.97,4.81,1.75,Firenze,Early Autumn,1,private,"43.76942, 11.25545",2024-09-15
13344783,12,2016-06-03,Superhost,2.0,Centro Storico,2.0,2.0,Entire home,6,318.0,103,4.85,4.91,4.96,4.9,4.9,4.97,4.84,1.03,Firenze,Early Autumn,2,private,"43.770161, 11.26159",2024-09-15
15253060,13,2011-07-11,Superhost,2.0,Centro Storico,3.0,2.0,Entire home,4,315.0,198,4.93,4.94,4.88,4.99,4.99,4.91,4.91,2.06,Firenze,Early Autumn,2,private,"43.77484, 11.24633",2024-09-15
923790128057766233,1,2017-11-15,Host,1.0,Centro Storico,5.0,3.0,Entire home,7,196.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.16,Firenze,Early Autumn,2,private,"43.76286213220644, 11.24370111493025",2024-09-15
970956875383764632,8,2020-11-14,Host,4.0,Centro Storico,1.0,1.0,Entire home,2,89.0,8,4.38,4.5,4.63,4.75,4.63,5.0,4.5,3.75,Firenze,Early Autumn,1,private,"43.76583970657808, 11.246364926439794",2024-09-15
1170864042582642688,5,2022-12-18,Superhost,4.0,Rifredi,2.0,1.0,Entire home,4,137.0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.74,Firenze,Early Autumn,1,private,"43.7869353, 11.2626246",2024-09-15
1024537095600045221,10,2014-11-18,Host,438.0,Centro Storico,3.0,2.0,Entire home,6,187.0,10,3.9,4.1,4.6,4.3,4.3,4.2,4.0,1.14,Firenze,Early Autumn,1,private,"43.77208411428493, 11.247742299048523",2024-09-15
10466940,31,2019-01-21,Host,80.0,Centro Storico,2.0,1.0,Entire home,4,5900.0,205,4.67,4.75,4.71,4.75,4.82,4.95,4.59,1.95,Firenze,Early Autumn,1,private,"43.77039337158203, 11.251225471496582",2024-09-15
918115629738632614,56,2023-06-20,Host,2.0,Centro Storico,3.0,2.0,Entire home,4,102.0,60,4.55,4.67,4.67,4.77,4.75,4.72,4.5,4.19,Firenze,Early Autumn,1,private,"43.7742618, 11.2466119",2024-09-15
609365012410049305,5,2017-11-15,Superhost,3.0,Rifredi,2.0,1.0,Entire home,4,99.0,19,5.0,5.0,4.84,5.0,5.0,4.63,4.95,0.66,Firenze,Early Autumn,1,private,"43.821812, 11.224244",2024-09-15
50499517,0,2016-06-08,Host,312.0,Centro Storico,2.0,1.0,Entire home,4,221.0,49,4.47,4.73,4.65,4.49,4.61,4.94,4.59,1.27,Firenze,Early Autumn,1,private,"43.76836, 11.25543",2024-09-15
